"Wing slice (x=10): z_over_c","Wing slice (x=10): True_Cp","Wing slice (x=10): z_over_c","Wing slice (x=10): Position[Y] (m)"
5.039841061806833,-0.7510850640604942,5.039841061806833,-25.346514951158802
5.025477369325337,-0.7869522207172472,5.025477369325337,-25.32728767360508
5.009969776478954,-0.8310696672519464,5.009969776478954,-25.30696753045898
4.995428917275262,-0.8481844986179492,4.995428917275262,-25.288592454151892
4.981054105039277,-0.8775077363281683,4.981054105039277,-25.270820062162613
4.966030439306209,-0.9193398813877991,4.966030439306209,-25.252058368426624
4.951323323657434,-0.9688138067896229,4.951323323657434,-25.233746037084522
4.936541059594262,-1.0174976696940117,4.936541059594262,-25.215773618033076
4.92169472072942,-1.06598279792249,4.92169472072942,-25.19817755587212
4.9068367207843835,-1.1308781063501885,4.9068367207843835,-25.18081303136654
4.892180286648561,-1.231860186926442,4.892180286648561,-25.164108516638397
4.877704500598071,-1.2751939701960509,4.877704500598071,-25.149064331459087
4.863116398474112,-1.3239093009790748,4.863116398474112,-25.135486327250504
4.848342882715627,-1.3296224527349076,4.848342882715627,-25.12305382807905
4.833789049412111,-1.3743651689106007,4.833789049412111,-25.111648159700103
4.819304118294696,-1.3827533419464022,4.819304118294696,-25.101052584235486
4.804538363428506,-1.4266751821322166,4.804538363428506,-25.090969794443787
4.789847787218434,-1.444668813539899,4.789847787218434,-25.081542312487834
4.7751589202331175,-1.4973407759126285,4.7751589202331175,-25.072741450454238
4.760314270346996,-1.5341405007564493,4.760314270346996,-25.064493151514707
4.745557277705387,-1.5661495813629507,4.745557277705387,-25.057218578187715
4.731024372140453,-1.59384655901306,4.731024372140453,-25.05068280103552
4.716474256794825,-1.653346648486772,4.716474256794825,-25.04444381994282
4.7017111379939465,-1.7238570967258424,4.7017111379939465,-25.038412160574403
4.68685986595834,-1.815907264591171,4.68685986595834,-25.032728149323475
4.672178595854021,-1.9509259744633618,4.672178595854021,-25.02740307557501
4.657608114183596,-2.236001311401604,4.657608114183596,-25.02234967041837
4.643244950033065,-2.3756793834757914,4.643244950033065,-25.01932404572655
4.629020591616644,-2.6184965585643694,4.629020591616644,-25.018743442443437
4.614883220630773,-2.929059584637313,4.614883220630773,-25.02031622609698
4.600889219931197,-3.084916345565265,4.600889219931197,-25.02568621066842
4.586747041120184,-3.011173817007101,4.586747041120184,-25.03582762702776
4.57286608872343,-3.086729146597073,4.57286608872343,-25.04952205423993
4.559029300579006,-2.9264534762700904,4.559029300579006,-25.067297261650097
4.544396287701147,-2.711592297206602,4.544396287701147,-25.09042074199317
4.530309450182202,-2.9349542474890082,4.530309450182202,-25.114894712134785
4.516919614826442,-4.297090090661695,4.516919614826442,-25.140681529311106
4.50512247490321,-4.116998241465207,4.50512247490321,-25.177174319790055
4.498358332232598,-2.7110115058742577,4.498358332232598,-25.221312927534164
4.4966369750004915,-1.209326410548452,4.4966369750004915,-25.263749946233148
4.4983835580780465,0.09443820935142944,4.4983835580780465,-25.30539037698473
4.505154314860562,0.8777568228802504,4.505154314860562,-25.349253931732846
4.516710652451117,1.0071140484425773,4.516710652451117,-25.384703137554254
4.530156035471151,0.9475613910734088,4.530156035471151,-25.40793955173512
4.544517947528995,0.8836850998550574,4.544517947528995,-25.430285994180736
4.559263585056854,0.8250992653387416,4.559263585056854,-25.452626313507203
4.573540079692037,0.7766270386740883,4.573540079692037,-25.47336071147846
4.588314385856393,0.7342386665541294,4.588314385856393,-25.49440385481723
4.603675536590103,0.6907896152118063,4.603675536590103,-25.516300077251408
4.615019499889144,0.6547099592805623,4.615019499889144,-25.532438723830616
4.6217766166505925,0.6411094813058518,4.6217766166505925,-25.542018247158108
4.6325683122802985,0.6080850747623834,4.6325683122802985,-25.556734660457103
4.6478948943555025,0.579423173372054,4.6478948943555025,-25.577026229653793
4.659255394577592,0.5558126131134101,4.659255394577592,-25.59183707660756
4.666104372600827,0.5463855136157136,4.666104372600827,-25.60070296185272
4.676900961486325,0.5218004908764566,4.676900961486325,-25.614538716620572
4.6922448789931295,0.49443361860161855,4.6922448789931295,-25.633773714077314
4.710786439110436,0.46933103183732094,4.710786439110436,-25.656470532457426
4.7037948638798355,0.47721944161301744,4.7037948638798355,-25.647948812306772
4.721385011947746,0.4501289173197216,4.721385011947746,-25.669239472539893
4.736428837608997,0.4264788588352604,4.736428837608997,-25.687172111311497
4.751087300365953,0.4021940855777444,4.751087300365953,-25.704257261782487
4.765640672485205,0.38257687491623293,4.765640672485205,-25.72074426073943
4.780487983998697,0.364099865049734,4.780487983998697,-25.736894270537746
4.795425827728025,0.35378920020920607,4.795425827728025,-25.752620867564026
4.8098609747518495,0.33659310291701194,4.8098609747518495,-25.76756707696435
4.824599889184469,0.3205626936758859,4.824599889184469,-25.782378553510597
4.839648537451062,0.30772529553628253,4.839648537451062,-25.796863138750986
4.8544059378286875,0.3042517719586754,4.8544059378286875,-25.810453578606147
4.869016079650535,0.2985809741290105,4.869016079650535,-25.82373867721845
4.883650635315121,0.2791398739474067,4.883650635315121,-25.8370918305165
4.89853071300017,0.2599552451291968,4.89853071300017,-25.849784245174263
4.913378957706115,0.2715070320690938,4.913378957706115,-25.86155436862699
4.928166800650317,0.2666675911090565,4.928166800650317,-25.873181901568017
4.947033154811322,0.2558743419274432,4.947033154811322,-25.887655277659263
4.939799353637483,0.2592620383979821,4.939799353637483,-25.882153681424413
4.9573931437537055,0.2498609998384385,4.9573931437537055,-25.894919011480212
4.972266976492605,0.2664074688260379,4.972266976492605,-25.904849204556072
4.987198926441806,0.27274890720216044,4.987198926441806,-25.914743100029362
5.00201487387946,0.2741814020008945,5.00201487387946,-25.924600131047306
5.035747265920264,0.2664097042081696,5.035747265920264,-25.947172495627985
5.016831890954791,0.27266501816138894,5.016831890954791,-25.93453084978597
5.046199209790473,0.2634295190734979,5.046199209790473,-25.953937637023195
5.028460820597189,0.26844400898824483,5.028460820597189,-25.94232703451579
5.061091181496366,0.2634617546843247,5.061091181496366,-25.96327192382096
5.0759799226849935,0.2671318331382833,5.0759799226849935,-25.972169098067084
5.09073804694458,0.2740658764991771,5.09073804694458,-25.980613988777428
5.10543596094341,0.2826605764036208,5.10543596094341,-25.988544305345343
5.223629752730474,0.3772405545207136,5.223629752730474,-25.923104178141845
5.239529567966869,0.38365420285592644,5.239529567966869,-25.934822013281554
5.254149405175454,0.39268920097303195,5.254149405175454,-25.945491996792796
5.264720347814183,0.40681866952249296,5.264720347814183,-25.953154422405987
5.2742059574211595,0.4204300987452201,5.2742059574211595,-25.96001842655207
5.271125780402002,0.41688249603435046,5.271125780402002,-25.95778953998534
5.277134364435554,0.4279507570987205,5.277134364435554,-25.962137488870795
5.280831850731573,0.43204745476524287,5.280831850731573,-25.964813074554527
5.2857199720004076,0.4333194020077544,5.2857199720004076,-25.96835023094679
5.0543232653324,-0.7215582742634568,5.0543232653324,-25.366090349145864
5.069854683267671,-0.692054472953396,5.069854683267671,-25.386852339971114
5.084146381050687,-0.674549256289482,5.084146381050687,-25.405993888991198
5.098587143479939,-0.6569085832238247,5.098587143479939,-25.426510014299694
5.113971070548452,-0.604407517569944,5.113971070548452,-25.449208595336877
5.128772727250052,-0.578445311886494,5.128772727250052,-25.4708250562534
5.143435606947605,-0.5587459269099172,5.143435606947605,-25.492011542550948
5.158146933619911,-0.535675027796319,5.158146933619911,-25.51358299028816
5.1729341125515305,-0.5126633241973667,5.1729341125515305,-25.536040290323136
5.188277040953437,-0.48028246256781615,5.188277040953437,-25.560047413874898
5.202585553809001,-0.4512114426152984,5.202585553809001,-25.582655950854125
5.216951381055665,-0.4323170717554344,5.216951381055665,-25.60456986358014
5.232350221165831,-0.41905102907499747,5.232350221165831,-25.627536129298797
5.247080644940951,-0.4032638380884302,5.247080644940951,-25.650458398802165
5.261713874716662,-0.38066428296588223,5.261713874716662,-25.674439284544892
5.302601350443702,-0.15188045923975585,5.302601350443702,-25.980565982640925
5.275955666826626,-0.3582426169090031,5.275955666826626,-25.69841135930694
5.305866944564158,-0.1519446652079138,5.305866944564158,-25.982929041264573
5.290754484313318,-0.3409993576271851,5.290754484313318,-25.72362938925091
5.309577882064161,-0.15198630393338755,5.309577882064161,-25.98561436054728
5.305963443597989,-0.32084572542209333,5.305963443597989,-25.74955765520411
5.313318163727651,-0.1520569414755804,5.313318163727651,-25.988320913938097
5.3207826400977964,-0.30783309443958357,5.3207826400977964,-25.774776059262447
5.316519205868957,-0.15215439302575812,5.316519205868957,-25.990637261272642
5.336091767456679,-0.2931686969144207,5.336091767456679,-25.800842978138526
5.318325402427384,-0.15227405983201162,5.318325402427384,-25.991944266428803
5.35085878950737,-0.28275593577932057,5.35085878950737,-25.8263232725306
5.320790084049449,-0.15229654114220345,5.320790084049449,-25.993727766443413
5.374957503051647,-0.26222024510859854,5.374957503051647,-25.869498683256666
5.365541246958337,-0.2703142611626753,5.365541246958337,-25.852464322249006
5.324726884814993,-0.15245552034049262,5.324726884814993,-25.996576525552907
5.382067905647062,-0.2573904225694888,5.382067905647062,-25.88251787418504
5.330219027274211,-0.15257914555281804,5.330219027274211,-26.000550765498776
5.394854569059348,-0.2474792137888538,5.394854569059348,-25.906024246203877
5.3377400900662195,-0.15290666096056357,5.3377400900662195,-26.005993178619942
5.409185242091681,-0.2345237187668036,5.409185242091681,-25.932133174693092
5.4488824693804645,-0.20694182311803366,5.4488824693804645,-26.070542744416862
5.345442855912012,-0.15340395669406126,5.345442855912012,-26.01156707622827
5.445531376470285,-0.222747959026695,5.445531376470285,-26.00877551166666
5.436382488266148,-0.2131350677186028,5.436382488266148,-25.981700328969247
5.423436419059271,-0.2271805562219674,5.423436419059271,-25.95770365676179
5.4497217773563165,-0.19044161583601332,5.4497217773563165,-26.040580969982642
5.442176129459135,-0.1680956087287068,5.442176129459135,-26.08119747178609
5.352841190923769,-0.15390371725321145,5.352841190923769,-26.016920680719593
5.430415489468629,-0.17063821400647253,5.430415489468629,-26.072895396762235
5.360194630937265,-0.15467250826113516,5.360194630937265,-26.02224179816296
