"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): Wall Shear Stress: Magnitude (Pa)"
5.407512416333574,-28.143503269227107,5.407512416333574,2.781250695315761
5.480892224342917,-28.448180414928906,5.480892224342917,0.6336102318333328
5.422412262695033,-28.171994496316845,5.422412262695033,2.2875800360580314
5.437984305532524,-28.201806932587296,5.437984305532524,1.8842127569455052
5.492839615534535,-28.458999646486305,5.492839615534535,0.6751252822257827
5.45361930125825,-28.232064372202956,5.45361930125825,1.615937978791797
5.508388257360231,-28.473072311086774,5.508388257360231,0.4022246797134755
5.469170852522751,-28.26300406172639,5.469170852522751,1.4573266098485047
5.523330477521128,-28.48652457517572,5.523330477521128,0.8642264853611631
5.484661897981823,-28.29452352014279,5.484661897981823,1.2388389486795652
5.5002473089384125,-28.326518444045167,5.5002473089384125,1.0796771912617371
5.536891180000026,-28.49862455528799,5.536891180000026,0.9909223313675841
5.5223200676945154,-28.37120134078966,5.5223200676945154,1.1691187492079802
5.515262658059498,-28.35702724974469,5.515262658059498,0.9577879994770948
5.5453619783193275,-28.50614033341241,5.5453619783193275,3.533467802862681
5.550580608816404,-28.483572029366698,5.550580608816404,1.5225243041071557
5.530444095147779,-28.387410084727517,5.530444095147779,0.8462955913426391
5.549163270068178,-28.496283084665436,5.549163270068178,1.3919414168127364
5.5506567185797735,-28.482867388541138,5.5506567185797735,1.524138513871313
5.546566054019927,-28.43076679286029,5.546566054019927,1.1402599946222052
5.540537494828655,-28.40868917043613,5.540537494828655,1.214344154040864
5.550455262069718,-28.464687183969538,5.550455262069718,0.6911280739080402
5.5506575338832675,-28.48283047498866,5.5506575338832675,1.1195623210387462
5.5506490854229895,-28.48215873308012,5.5506490854229895,1.1195623210387462
5.550184855449743,-28.447299361950247,5.550184855449743,0.8679095998141964
4.910628210173549,-27.39830648760368,4.910628210173549,2.790531371176698
4.8951774063699744,-27.385856241498402,4.8951774063699744,3.4537447808584196
4.879672037829025,-27.37407228589163,4.879672037829025,3.6427596840509997
4.864383464209197,-27.363323034601102,4.864383464209197,3.629412579594148
4.8489659244811065,-27.353390099386544,4.8489659244811065,4.209295026916395
4.833291423156616,-27.344071358037194,4.833291423156616,5.616471741248499
4.817755157910241,-27.334927756714134,4.817755157910241,6.950559414769326
4.627151867487697,-27.650379393459154,4.627151867487697,0.2957329092439964
4.620780663888937,-27.63573477035459,4.620780663888937,0.26879593825413056
4.8022404526354805,-27.32587610584969,4.8022404526354805,8.103959119579956
4.615059126243693,-27.613187753625457,4.615059126243693,0.4941324656305819
4.7866556691473505,-27.317165483744226,4.7866556691473505,8.474196822386292
4.609389040006491,-27.574758813796265,4.609389040006491,4.471888391960068
4.771339231253876,-27.309734435742644,4.771339231253876,9.577121640261359
4.607029084515773,-27.53006823292531,4.607029084515773,10.916688112998996
4.756392819246209,-27.304142505249192,4.756392819246209,13.220434213819878
4.608705598799531,-27.485829894456003,4.608705598799531,27.078233251176115
4.741490284167604,-27.300015497441827,4.741490284167604,20.376615969543515
4.711581814316347,-27.3040924622765,4.711581814316347,31.63284737585083
4.696920889246599,-27.312438067479025,4.696920889246599,34.7565725236454
4.6148451622565005,-27.443130715849854,4.6148451622565005,28.263197681156353
4.726615321873098,-27.299689010527295,4.726615321873098,26.92554581500631
4.682456405403485,-27.32537805020786,4.682456405403485,34.77364519370851
4.652627909280014,-27.36331975561741,4.652627909280014,24.086140885847538
4.62511591961907,-27.4095651936329,4.62511591961907,20.3468546117835
4.667155142886763,-27.343141180226993,4.667155142886763,31.538558337563497
4.638536272223291,-27.384985835054202,4.638536272223291,17.02461726698872
4.638605874556532,-27.671309338855316,4.638605874556532,1.8975088596049536
4.652006904712891,-27.694743688108737,4.652006904712891,3.6640475230745086
4.684138052626395,-27.74899501545888,4.684138052626395,6.3901838310866905
4.668138734954795,-27.72235118280574,4.668138734954795,5.451333849802048
4.658880173474806,-27.706677467516705,4.658880173474806,4.388926922525875
4.715786516075745,-27.800378601052433,4.715786516075745,7.275272294222452
4.699666528401352,-27.774235307835163,4.699666528401352,6.950805751166802
4.74604962275653,-27.848300145712386,4.74604962275653,8.523560961230181
4.730893159189385,-27.824718699102988,4.730893159189385,7.869388394600637
4.761914775580742,-27.87239359785719,4.761914775580742,8.848736518212682
4.79310244997761,-27.918165457423903,4.79310244997761,9.42107396855571
4.777448661012059,-27.89546824607361,4.777448661012059,9.210827832854246
