"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): True_Cp"
5.04222725589193,-27.518169260569607,5.04222725589193,0.2376927741210094
5.057924005813412,-27.536993141267033,5.057924005813412,0.2264097824475782
5.073544832774942,-27.555074525494547,5.073544832774942,0.2221133380177975
5.0888170155578365,-27.57227330117493,5.0888170155578365,0.21677918475007094
5.10426313493069,-27.58911250260756,5.10426313493069,0.21225291815091685
5.120073695360134,-27.605774908837972,5.120073695360134,0.21248768440196977
5.135558500641395,-27.621729851357337,5.135558500641395,0.22018856106131598
5.150870052246759,-27.637502266422068,5.150870052246759,0.22127098244994098
5.166548156524371,-27.653746064175266,5.166548156524371,0.2154789958035575
5.1824123646212925,-27.670096487321445,5.1824123646212925,0.20837213077815506
5.197822948171833,-27.68569238528606,5.197822948171833,0.20274240332562873
5.2131144196285675,-27.700693441172934,5.2131144196285675,0.20135696500455583
5.2288017854107025,-27.715591162455382,5.2288017854107025,0.20626012562854404
5.244567674041761,-27.729914016069685,5.244567674041761,0.2154521496346575
5.260012987509441,-27.7435057830526,5.260012987509441,0.23706036501051014
5.275040335298833,-27.75661569288777,5.275040335298833,0.2543359485058756
5.289537260342648,-27.769045555962812,5.289537260342648,0.276025905880194
5.431795159664993,-27.779372889020273,5.431795159664993,0.274779033437547
5.426326122576711,-27.773406242598156,5.426326122576711,0.2823271296871827
5.303391036840665,-27.78070796890703,5.303391036840665,0.31563657939294015
5.422459332147589,-27.76918762588253,5.422459332147589,0.27912570175444673
5.316322047524196,-27.791329226683857,5.316322047524196,0.3113605690610251
5.419039625040426,-27.765456771100176,5.419039625040426,0.2774081861572045
5.325660689861593,-27.79888911392618,5.325660689861593,0.45590087418865355
5.41562083129142,-27.761726912779395,5.41562083129142,0.2780135624291995
5.330592338145479,-27.773984420141286,5.330592338145479,0.3200269239845136
5.32919707179191,-27.794810613812594,5.32919707179191,0.27519753994403223
5.411259610064995,-27.75696887866723,5.411259610064995,0.271487367335499
5.331651688405984,-27.75817228038767,5.331651688405984,0.3858298798326018
5.333994570743698,-27.7232032435874,5.333994570743698,0.4303287215524654
5.396526452057316,-27.740878960215994,5.396526452057316,0.26533863147356496
5.402784919774106,-27.747719241343532,5.402784919774106,0.26533863147356496
5.406764615666006,-27.75206287768931,5.406764615666006,0.26533863147356496
