"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): True_Cp"
5.331651688405984,-27.75817228038767,5.331651688405984,0.405750001025191
5.349412703766177,-27.6888274374623,5.349412703766177,0.371519476406705
5.336718291645582,-27.682550097916543,5.336718291645582,0.489319372465184
5.338505004546505,-27.67673870135151,5.338505004546505,0.39854258405167114
4.743306520129913,-26.61258298914497,4.743306520129913,-1.5596612350952685
4.728826689871866,-26.624358774858695,4.728826689871866,-1.630749855393665
4.714376375192138,-26.64052858151078,4.714376375192138,-1.5757514775238053
4.684990183425342,-26.6813358623916,4.684990183425342,-2.648248217570938
4.699139471400599,-26.660573342594503,4.699139471400599,-1.7550469094528154
4.672692545475272,-26.708914866086545,4.672692545475272,-3.062268364429247
4.663809034548748,-26.747283107683693,4.663809034548748,-2.350128952591052
4.659948161347586,-26.789660670635136,4.659948161347586,-0.9823078733133257
4.660099547894227,-26.834153213380766,4.660099547894227,0.09589608824691044
4.685484180482334,-26.94674481729436,4.685484180482334,0.9612209898545194
4.664277350649627,-26.877992136459426,4.664277350649627,0.7973892828502213
4.673235528991093,-26.916336792065966,4.673235528991093,1.0054297639359049
4.70020357154047,-26.975934664408783,4.70020357154047,0.9022149589573845
4.715650278637241,-27.0056408247102,4.715650278637241,0.8440013406039205
4.731165400110314,-27.034813233234647,4.731165400110314,0.7942417157912302
4.746965991508034,-27.064154479340253,4.746965991508034,0.7440623247862106
4.7625071935008805,-27.092778280517308,4.7625071935008805,0.6997259196554245
4.778327278138306,-27.12144010893729,4.778327278138306,0.6545726502286573
4.793847017201628,-27.14871683365348,4.793847017201628,0.6181212716332761
4.809805609292248,-27.176231737895904,4.809805609292248,0.5847292992985418
4.825358148040522,-27.202673477133978,4.825358148040522,0.5508777836480169
4.840547325533244,-27.227891578072224,4.840547325533244,0.5204760507172639
4.855696575835168,-27.252496837122436,4.855696575835168,0.49734303040090233
4.87124203939954,-27.27742416120433,4.87124203939954,0.4722047411601231
4.8874207695559875,-27.303068753320026,4.8874207695559875,0.44430691083454044
4.902966951468869,-27.327299664710047,4.902966951468869,0.41694654195812597
4.91825569162166,-27.35057566026517,4.91825569162166,0.3931808689713475
4.933631589082907,-27.37322855703316,4.933631589082907,0.3724637364485248
4.949147027706928,-27.395529720839583,4.949147027706928,0.3565199438678279
4.980039654189184,-27.43849204287413,4.980039654189184,0.32043651322742805
4.96480472109338,-27.417548819907154,4.96480472109338,0.33592408449410255
4.995561718660632,-27.459083839850774,4.995561718660632,0.30192628212955475
5.0113733177528275,-27.479399307104355,5.0113733177528275,0.29782336570047624
5.026714607531687,-27.498913412011706,5.026714607531687,0.28238544215132927
5.04222725589193,-27.518169260569607,5.04222725589193,0.26675274808568444
5.057924005813412,-27.536993141267033,5.057924005813412,0.2554440297621544
5.073544832774942,-27.555074525494547,5.073544832774942,0.2510331116455804
5.0888170155578365,-27.57227330117493,5.0888170155578365,0.24568979159086582
5.10426313493069,-27.58911250260756,5.10426313493069,0.2411772562977623
5.120073695360134,-27.605774908837972,5.120073695360134,0.24118155972821512
5.135558500641395,-27.621729851357337,5.135558500641395,0.24870079813217258
5.166548156524371,-27.653746064175266,5.166548156524371,0.2439615225676583
5.1824123646212925,-27.670096487321445,5.1824123646212925,0.23690970732691569
5.197822948171833,-27.68569238528606,5.197822948171833,0.23137451984375948
5.150870052246759,-27.637502266422068,5.150870052246759,0.2497521402165547
5.2131144196285675,-27.700693441172934,5.2131144196285675,0.22990537494550417
5.2288017854107025,-27.715591162455382,5.2288017854107025,0.2348138533633124
