"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): Wall Shear Stress: Magnitude (Pa)"
5.018889049226203,-26.790354669975414,5.018889049226203,1.5924397055919923
5.034266392881037,-26.80884221797882,5.034266392881037,1.6534611305061426
5.049528918784276,-26.829814040797153,5.049528918784276,1.6459327908208554
5.064860752226423,-26.853122918461693,5.064860752226423,1.6112631012117518
5.080313745442069,-26.876981289669246,5.080313745442069,1.6174703215642827
5.096389529470784,-26.902166432595962,5.096389529470784,1.652972927129733
5.1113346021526525,-26.92612273114635,5.1113346021526525,1.6693187683607895
5.126399701499949,-26.9508987001103,5.126399701499949,1.6764847646644232
5.1424683297786515,-26.977310852908168,5.1424683297786515,1.7073377572823414
5.15803123348995,-27.002657972786267,5.15803123348995,1.801052430194939
5.174044986880688,-27.029338922728325,5.174044986880688,1.822159477118205
5.189606000339197,-27.056142738492596,5.189606000339197,1.8517613401718138
5.20482057459931,-27.08278319751779,5.20482057459931,1.858568318966627
5.2198662141725976,-27.109192767029846,5.2198662141725976,1.8980177217434515
5.235424758198967,-27.136600905814582,5.235424758198967,1.926818625235931
5.251243648677871,-27.165052999674323,5.251243648677871,1.956213314556632
5.266802810259136,-27.193732875356638,5.266802810259136,1.9517399542049938
5.2825673793683166,-27.22320508557288,5.2825673793683166,1.9358713022180714
5.298142498307719,-27.252265440848944,5.298142498307719,1.9350218970404969
5.313899430768998,-27.281615892369317,5.313899430768998,1.9968795591110906
5.329442783982756,-27.311607767280783,5.329442783982756,1.9568779825568352
5.345036328736569,-27.34279284253954,5.345036328736569,1.8950680515423206
5.360664743970389,-27.373659703208432,5.360664743970389,1.8583842856630581
5.376380242686537,-27.403888353562976,5.376380242686537,1.8769342244407976
5.3919276501544005,-27.433919003664982,5.3919276501544005,1.8817047542144367
5.40743325868408,-27.46511924040575,5.40743325868408,1.8505221027776524
5.422946164526493,-27.49770319609608,5.422946164526493,1.7776021259366839
5.438283035645227,-27.530529425318186,5.438283035645227,1.7213664573225735
5.453876927162355,-27.56380315060126,5.453876927162355,1.6708718107323077
5.469263633434011,-27.596592257688485,5.469263633434011,1.6221672968440008
5.484841837197045,-27.62990665872141,5.484841837197045,1.573324752605052
5.500124360022852,-27.66294420498747,5.500124360022852,1.5308164939265227
5.4469687405858735,-27.79592706315565,5.4469687405858735,0.38560171457962017
5.450441097383788,-27.799715358047447,5.450441097383788,0.7464914460809485
5.45445635392003,-27.804095949303115,5.45445635392003,1.1288457776821146
5.4583774153771145,-27.808373774985434,5.4583774153771145,1.3315110676442987
