"Wing slice (x=10): z_over_c","Wing slice (x=10): True_Cp","Wing slice (x=10): z_over_c","Wing slice (x=10): Position[Y] (m)"
0.7107394148123234,-0.5935649553094857,0.7107394148123234,-28.65554801411459
0.6826385974731579,-0.6442163161854529,0.6826385974731579,-28.625579085404517
0.6539816901868818,-0.6790956042089291,0.6539816901868818,-28.595573563328113
0.6258170986597662,-0.6987373414526515,0.6258170986597662,-28.567804249555127
0.5977906961538366,-0.7777840883215258,0.5977906961538366,-28.54042187359785
0.5699405831909559,-0.7937533669020753,0.5699405831909559,-28.51474851989566
0.5419211080906905,-0.8336208315144696,0.5419211080906905,-28.490381113183624
0.5134702196974246,-0.9002194755233766,0.5134702196974246,-28.465732656693376
0.48562360990545983,-0.979524988246326,0.48562360990545983,-28.442579069562576
0.45816064914872356,-1.1278926411464651,0.45816064914872356,-28.421027934527828
0.4303392948107785,-1.1835291873815021,0.4303392948107785,-28.402917088533087
0.0938463644426335,-1.6311273212156652,0.0938463644426335,-28.49578926304988
0.40267594712671695,-1.1924573761073398,0.40267594712671695,-28.38969434712373
0.08181304137427503,-2.1327531240081417,0.08181304137427503,-28.52410719209728
0.10721916676388332,-1.5728191428899092,0.10721916676388332,-28.466839644002402
0.12066711351216952,-1.872483912783425,0.12066711351216952,-28.43970227077012
0.3469967552563986,-1.238074112310095,0.3469967552563986,-28.371022669059112
0.3748635348186582,-1.2027296777217686,0.3748635348186582,-28.379229008965037
0.2912253966605931,-1.2570030350672319,0.2912253966605931,-28.361981311923707
0.31913347801850733,-1.2814161860159974,0.31913347801850733,-28.365068896860222
0.07142308024182853,-1.8289220874875958,0.07142308024182853,-28.560219018980625
0.06598908892944166,-1.2561105409996,0.06598908892944166,-28.591041870740703
0.13397761640778327,-2.0745531574207954,0.13397761640778327,-28.417106920918123
0.18096466387005705,-2.1806498889176584,0.18096466387005705,-28.370494924541436
0.207976173658885,-1.8285309433785994,0.207976173658885,-28.361271075621612
0.2354262765215509,-1.5388913244858327,0.2354262765215509,-28.358470051734642
0.2632516124825486,-1.3755698643988012,0.2632516124825486,-28.359702835828735
0.06434306115473021,-0.9163830970916712,0.06434306115473021,-28.609382187330937
0.15434284610115867,-2.12507936188921,0.15434284610115867,-28.391673698415545
0.06361745045023781,0.20209972839046733,0.06361745045023781,-28.64039870475752
0.06491159482699516,0.7904146024942652,0.06491159482699516,-28.68108770649285
0.07039834281731316,1.0056061937248622,0.07039834281731316,-28.721860719745905
0.08051740781835548,0.7920777998651539,0.08051740781835548,-28.757167088388165
0.09267941032466354,0.6601039384130267,0.09267941032466354,-28.77773130948234
0.11943953657309692,0.5741963710646301,0.11943953657309692,-28.809662654768758
0.13337336973190617,0.5259461129135664,0.13337336973190617,-28.825036876204344
0.10570133445830265,0.6300620439178063,0.10570133445830265,-28.79363197122307
0.18211019378551896,0.41291012873522176,0.18211019378551896,-28.876069149216384
0.15433707249813722,0.4785315620877036,0.15433707249813722,-28.847070274248196
0.2942878133502873,0.24720824664770935,0.2942878133502873,-28.978766593715157
0.31200361453655745,0.2190057606701639,0.31200361453655745,-28.993405009792077
0.2377545832703305,0.3141619219931715,0.2377545832703305,-28.929865607319897
0.26619287626298416,0.2726453543955535,0.26619287626298416,-28.95515305664331
0.20963377714299014,0.3504564368638262,0.20963377714299014,-28.903548069515473
0.34988964632007935,0.17589906841190367,0.34988964632007935,-29.022563991123107
0.37799087053150515,0.16786275799160907,0.37799087053150515,-29.04187319989485
0.3257271494034981,0.20566605200849272,0.3257271494034981,-29.004518703090056
0.4619420929376332,0.13438641482482613,0.4619420929376332,-29.09089543223306
0.489448443619267,0.12365371898848077,0.489448443619267,-29.104091617750772
0.4060067310678761,0.14833703823957958,0.4060067310678761,-29.05978123145392
0.4339680642687256,0.14055029644408096,0.4339680642687256,-29.075884962977128
0.6579194800522785,0.1783677963437615,0.6579194800522785,-29.15906707951362
0.5736412458371731,0.1623472573533512,0.5736412458371731,-29.134619764052644
0.601737403743158,0.17013728772713324,0.601737403743158,-29.143452125783632
0.5174068404424546,0.13086551615535094,0.5174068404424546,-29.11588716804664
0.5457569486256233,0.13295378297205337,0.5457569486256233,-29.126062867419456
0.6299075150013351,0.1671984121613553,0.6299075150013351,-29.15192456830399
0.7476126486422174,0.3138690444122176,0.7476126486422174,-29.17367576465785
0.7644156247664142,0.39668665366325684,0.7644156247664142,-29.175369949414925
0.7572302320818096,0.26921740352748075,0.7572302320818096,-29.174668478548515
0.7417281570955652,0.29293414270240975,0.7417281570955652,-29.1730084556739
0.7330867136832211,0.2732986438870492,0.7330867136832211,-29.17193913091978
0.7656632425183005,0.15707639955349437,0.7656632425183005,-29.156013575224108
0.7170122494539299,0.2480559193267657,0.7170122494539299,-29.169647604394306
0.723746774689559,0.252830382217061,0.723746774689559,-29.170668507835764
0.766841940230961,0.34584126577425583,0.766841940230961,-29.10214754853716
0.7067398996414909,0.23303901562839002,0.7067398996414909,-29.168043376447073
0.7678380009610848,0.32221229170605203,0.7678380009610848,-29.05662819301109
0.6858811387532597,0.2072421507844624,0.6858811387532597,-29.16460783176742
0.7713342350810066,0.31672529055665816,0.7713342350810066,-29.04678893166434
0.7857080622576902,0.31218677419003904,0.7857080622576902,-29.05231128795153
0.8048573946603028,0.3204141590954522,0.8048573946603028,-29.059658521401555
0.8199926519420586,0.3322509458246312,0.8199926519420586,-29.065413913302812
0.8313240109731055,0.3412332097890746,0.8313240109731055,-29.06965708817517
0.8442420032714324,0.35768990138137935,0.8442420032714324,-29.074418528652004
0.8509241446354707,0.3686276208877856,0.8509241446354707,-29.07687741678481
0.8382125264163847,0.348934837901724,0.8382125264163847,-29.072199807395105
