"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): Wall Shear Stress: Magnitude (Pa)"
5.314195183843374,-27.973197325279745,5.314195183843374,3.7457330071044104
5.411418085366748,-28.385266529815596,5.411418085366748,1.2923864761656136
5.329792086578195,-28.00002049194586,5.329792086578195,3.7410438311510466
5.415685001202533,-28.38913053240184,5.415685001202533,1.5995647372205892
5.3457532743584935,-28.027348603789097,5.3457532743584935,3.8502761874153326
5.361252893556248,-28.055345040942825,5.361252893556248,3.767768217841802
5.376955619524239,-28.085096384341398,5.376955619524239,3.4831810580044107
5.419659667205252,-28.392729881511354,5.419659667205252,1.881631506506435
5.392529957181999,-28.114834435715657,5.392529957181999,3.367230864718026
5.4220247101077135,-28.394871599849232,5.4220247101077135,1.7063424221998267
5.424146858354206,-28.396793359412445,5.424146858354206,1.7063424221998267
5.425703779873203,-28.398203265069718,5.425703779873203,1.7063424221998267
5.407512416333574,-28.143503269227107,5.407512416333574,3.295455736404144
5.42753882486673,-28.399865031758765,5.42753882486673,1.7537848787844044
5.422412262695033,-28.171994496316845,5.422412262695033,3.260042669964665
5.4313670716367,-28.40333178760519,5.4313670716367,2.0233443282199763
5.437984305532524,-28.201806932587296,5.437984305532524,3.212116767525347
5.435419369460369,-28.40700143797409,5.435419369460369,1.830605138419346
5.45361930125825,-28.232064372202956,5.45361930125825,3.1572978615680554
5.43927968411203,-28.41049723361943,5.43927968411203,1.8651649273590196
5.469170852522751,-28.26300406172639,5.469170852522751,3.0428171786863603
5.443253943307695,-28.414096214335594,5.443253943307695,1.8004957893762852
5.484661897981823,-28.29452352014279,5.484661897981823,2.901447354766457
5.449206430635357,-28.41948662448518,5.449206430635357,1.7692757045851866
5.5002473089384125,-28.326518444045167,5.5002473089384125,2.756887324397696
5.4571410452286955,-28.426671995017273,5.4571410452286955,1.81742247740129
5.515262658059498,-28.35702724974469,5.515262658059498,2.717935848060746
5.5223200676945154,-28.37120134078966,5.5223200676945154,2.68308049359748
5.465203817357434,-28.43397342151753,5.465203817357434,1.8260795389968414
5.530444095147779,-28.387410084727517,5.530444095147779,2.795731945225192
5.47314224349843,-28.441162243683245,5.47314224349843,1.6996418757089986
5.540537494828655,-28.40868917043613,5.540537494828655,3.0664051571362183
5.480892224342917,-28.448180414928906,5.480892224342917,1.4057958680006828
5.546566054019927,-28.43076679286029,5.546566054019927,2.541627889300279
5.492839615534535,-28.458999646486305,5.492839615534535,1.141989184952988
5.5506575338832675,-28.48283047498866,5.5506575338832675,1.0014024724376542
5.5506490854229895,-28.48215873308012,5.5506490854229895,1.0014024724376542
5.550184855449743,-28.447299361950247,5.550184855449743,1.8557084382073832
5.5506567185797735,-28.482867388541138,5.5506567185797735,0.19109580434362355
5.508388257360231,-28.473072311086774,5.508388257360231,1.0720607827623774
5.550455262069718,-28.464687183969538,5.550455262069718,0.7720292024200948
5.550580608816404,-28.483572029366698,5.550580608816404,0.7685369329818575
5.523330477521128,-28.48652457517572,5.523330477521128,1.0487449709662067
5.549163270068178,-28.496283084665436,5.549163270068178,0.7996148322382645
5.5453619783193275,-28.50614033341241,5.5453619783193275,1.0808673071581207
5.536891180000026,-28.49862455528799,5.536891180000026,0.9600922634651803
4.652627909280014,-27.36331975561741,4.652627909280014,42.33601707006724
4.638536272223291,-27.384985835054202,4.638536272223291,50.843343742210344
4.62511591961907,-27.4095651936329,4.62511591961907,86.7079059803448
4.6148451622565005,-27.443130715849854,4.6148451622565005,102.46957662756984
4.608705598799531,-27.485829894456003,4.608705598799531,94.22441029691417
4.607029084515773,-27.53006823292531,4.607029084515773,54.15778186472498
4.609389040006491,-27.574758813796265,4.609389040006491,24.107545766735054
4.615059126243693,-27.613187753625457,4.615059126243693,7.148024890764983
4.620780663888937,-27.63573477035459,4.620780663888937,2.466993151573082
4.627151867487697,-27.650379393459154,4.627151867487697,1.2888125748424755
4.638605874556532,-27.671309338855316,4.638605874556532,0.6240454910518848
4.652006904712891,-27.694743688108737,4.652006904712891,1.9443708916352245
4.658880173474806,-27.706677467516705,4.658880173474806,2.1449743616147847
4.684138052626395,-27.74899501545888,4.684138052626395,4.186673194622655
4.668138734954795,-27.72235118280574,4.668138734954795,3.0710686831183494
4.715786516075745,-27.800378601052433,4.715786516075745,5.409873851122695
4.699666528401352,-27.774235307835163,4.699666528401352,4.910915190008525
4.761914775580742,-27.87239359785719,4.761914775580742,7.094693416659923
4.74604962275653,-27.848300145712386,4.74604962275653,6.83359396691312
4.730893159189385,-27.824718699102988,4.730893159189385,6.1214379476719305
4.79310244997761,-27.918165457423903,4.79310244997761,7.90219775735393
4.777448661012059,-27.89546824607361,4.777448661012059,7.569361662077042
4.808300837670913,-27.939884797048386,4.808300837670913,8.175965200730378
4.823861299716484,-27.9618330767752,4.823861299716484,8.483527568957072
4.839801314995135,-27.984029390312553,4.839801314995135,8.853213638512717
4.854085036413736,-28.00366976223822,4.854085036413736,9.21290797912428
4.861342868715894,-28.01357283278168,4.861342868715894,9.065160025730354
4.870330741593307,-28.025143222919038,4.870330741593307,9.521178122590761
4.886314336618483,-28.045350484456723,4.886314336618483,9.620265014023865
4.9015364447546546,-28.06422669714409,4.9015364447546546,9.667358141278054
4.917069154587338,-28.08320798761271,4.917069154587338,9.835045240579614
4.9328962242184815,-28.10183689886668,4.9328962242184815,10.266279826558574
4.94842013088094,-28.119430591665264,4.94842013088094,10.053792490554361
4.963691382998093,-28.13639688300423,4.963691382998093,10.212132464790374
4.979199245502997,-28.15341520080861,4.979199245502997,10.181917974609275
4.99497089601735,-28.170089282911135,4.99497089601735,10.670761792959091
5.010349548968549,-28.185530199304026,5.010349548968549,10.37522234046655
5.025624966249467,-28.20055370553044,5.025624966249467,10.371867605008278
5.041304043238526,-28.215642504997195,5.041304043238526,10.351823879742009
5.057074344220922,-28.229973689550995,5.057074344220922,10.629700313334759
5.072610867540682,-28.24332311300057,5.072610867540682,10.068634750283124
5.088095371890624,-28.256467539227724,5.088095371890624,9.924841035316717
5.103682363347204,-28.26963131973315,5.103682363347204,9.815401734536563
5.119368639961081,-28.282975396028633,5.119368639961081,9.803827002415636
5.134950030001804,-28.29620848699315,5.134950030001804,9.952038713235682
5.150398176405304,-28.309043780110713,5.150398176405304,10.034942830545345
5.165815873900527,-28.321390601566755,5.165815873900527,9.946788044950162
5.181481786295706,-28.333433232405447,5.181481786295706,9.782432402363863
5.197162556682883,-28.345018579654287,5.197162556682883,9.512295778301935
5.212682480381432,-28.356086590370865,5.212682480381432,9.191550125206723
5.228035297741016,-28.36679423497155,5.228035297741016,8.869120541267169
5.243065345620266,-28.377051975431286,5.243065345620266,8.525224800621913
5.257078520918782,-28.386454713535493,5.257078520918782,8.29314923599549
5.388606214305739,-28.364677166331386,5.388606214305739,0.2715109663183976
5.292150412093704,-28.29835042654077,5.292150412093704,0.9156816648231845
5.287068992982306,-28.39001526277853,5.287068992982306,4.62765618464427
5.270061919360188,-28.394909616616843,5.270061919360188,8.045627929829202
5.2890389424049715,-28.354478438687273,5.2890389424049715,3.6798727197904797
5.38403533841295,-28.36049018220839,5.38403533841295,0.3052688294418164
5.296374915303126,-28.28026956546045,5.296374915303126,0.9000204512009956
5.286858492281034,-28.39381268250353,5.286858492281034,1.2031546335306802
5.281350929131214,-28.401924613711934,5.281350929131214,9.275905007135279
