"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): Wall Shear Stress: Magnitude (Pa)"
4.833291423156616,-27.344071358037194,4.833291423156616,2.0239595895633546
4.817755157910241,-27.334927756714134,4.817755157910241,1.9028757396198515
4.8022404526354805,-27.32587610584969,4.8022404526354805,1.7532216106156633
5.228035297741016,-28.36679423497155,5.228035297741016,9.543758012118984
4.7866556691473505,-27.317165483744226,4.7866556691473505,2.574691702350318
4.963691382998093,-28.13639688300423,4.963691382998093,11.661325228683909
4.979199245502997,-28.15341520080861,4.979199245502997,11.494826913405149
4.99497089601735,-28.170089282911135,4.99497089601735,12.075878411698863
5.010349548968549,-28.185530199304026,5.010349548968549,11.69805081763095
5.212682480381432,-28.356086590370865,5.212682480381432,10.001905367917203
4.94842013088094,-28.119430591665264,4.94842013088094,11.509507741911344
4.771339231253876,-27.309734435742644,4.771339231253876,2.355215869371677
5.025624966249467,-28.20055370553044,5.025624966249467,11.653456033694562
5.041304043238526,-28.215642504997195,5.041304043238526,11.546563716429619
5.057074344220922,-28.229973689550995,5.057074344220922,11.893751196430792
5.197162556682883,-28.345018579654287,5.197162556682883,10.393401216016525
5.072610867540682,-28.24332311300057,5.072610867540682,11.197343251339076
5.150398176405304,-28.309043780110713,5.150398176405304,11.01027929267825
4.9328962242184815,-28.10183689886668,4.9328962242184815,11.838400788849022
4.756392819246209,-27.304142505249192,4.756392819246209,3.766266190209033
5.181481786295706,-28.333433232405447,5.181481786295706,10.722864248185926
5.088095371890624,-28.256467539227724,5.088095371890624,10.967923884389865
5.103682363347204,-28.26963131973315,5.103682363347204,10.795491425483322
5.119368639961081,-28.282975396028633,5.119368639961081,10.741134225464991
5.134950030001804,-28.29620848699315,5.134950030001804,10.902703185221178
5.165815873900527,-28.321390601566755,5.165815873900527,10.917628463174466
4.917069154587338,-28.08320798761271,4.917069154587338,11.362628865417477
4.741490284167604,-27.300015497441827,4.741490284167604,5.480865898377177
4.9015364447546546,-28.06422669714409,4.9015364447546546,11.266041434232358
4.726615321873098,-27.299689010527295,4.726615321873098,10.299460812320994
4.886314336618483,-28.045350484456723,4.886314336618483,11.2843548651884
4.711581814316347,-27.3040924622765,4.711581814316347,18.293422400691814
4.870330741593307,-28.025143222919038,4.870330741593307,11.240175749566358
4.696920889246599,-27.312438067479025,4.696920889246599,23.144733199088446
4.861342868715894,-28.01357283278168,4.861342868715894,10.75766577167379
4.854085036413736,-28.00366976223822,4.854085036413736,11.00835397715861
4.682456405403485,-27.32537805020786,4.682456405403485,24.492837576052963
4.839801314995135,-27.984029390312553,4.839801314995135,10.65881997185296
4.667155142886763,-27.343141180226993,4.667155142886763,24.570206080784807
4.823861299716484,-27.9618330767752,4.823861299716484,10.336225129483728
4.808300837670913,-27.939884797048386,4.808300837670913,10.095996277746849
4.652627909280014,-27.36331975561741,4.652627909280014,24.646216948186225
4.79310244997761,-27.918165457423903,4.79310244997761,9.91789813528206
4.638536272223291,-27.384985835054202,4.638536272223291,31.68766933009691
4.777448661012059,-27.89546824607361,4.777448661012059,9.722161248692636
4.761914775580742,-27.87239359785719,4.761914775580742,9.397001180494136
4.62511591961907,-27.4095651936329,4.62511591961907,52.46534861790162
4.74604962275653,-27.848300145712386,4.74604962275653,9.36056364224979
