"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): True_Cp"
4.833291423156616,-27.344071358037194,4.833291423156616,-0.4687773699254777
4.817755157910241,-27.334927756714134,4.817755157910241,-0.48055836383369505
4.8022404526354805,-27.32587610584969,4.8022404526354805,-0.4891459212872597
5.228035297741016,-28.36679423497155,5.228035297741016,0.19878438300671067
4.7866556691473505,-27.317165483744226,4.7866556691473505,-0.49577331557465953
4.963691382998093,-28.13639688300423,4.963691382998093,0.21829705498682603
4.979199245502997,-28.15341520080861,4.979199245502997,0.20550621022285276
4.99497089601735,-28.170089282911135,4.99497089601735,0.18438535158053992
5.010349548968549,-28.185530199304026,5.010349548968549,0.18545313556940338
5.212682480381432,-28.356086590370865,5.212682480381432,0.1849810860530937
4.94842013088094,-28.119430591665264,4.94842013088094,0.23005870210806073
4.771339231253876,-27.309734435742644,4.771339231253876,-0.5359730497895037
5.025624966249467,-28.20055370553044,5.025624966249467,0.17843232790465982
5.041304043238526,-28.215642504997195,5.041304043238526,0.16871555887599926
5.057074344220922,-28.229973689550995,5.057074344220922,0.16018210184697404
5.197162556682883,-28.345018579654287,5.197162556682883,0.17328285482749603
5.072610867540682,-28.24332311300057,5.072610867540682,0.17392382849591403
5.150398176405304,-28.309043780110713,5.150398176405304,0.16257192963835723
4.9328962242184815,-28.10183689886668,4.9328962242184815,0.23579493446644154
4.756392819246209,-27.304142505249192,4.756392819246209,-0.5218494468318436
5.181481786295706,-28.333433232405447,5.181481786295706,0.16489952359480503
5.088095371890624,-28.256467539227724,5.088095371890624,0.1775188701374771
5.103682363347204,-28.26963131973315,5.103682363347204,0.1798457220927125
5.119368639961081,-28.282975396028633,5.119368639961081,0.17713518960951585
5.134950030001804,-28.29620848699315,5.134950030001804,0.16924604325629203
5.165815873900527,-28.321390601566755,5.165815873900527,0.16171472339749413
4.917069154587338,-28.08320798761271,4.917069154587338,0.2554950262745196
4.741490284167604,-27.300015497441827,4.741490284167604,-0.6224610932473409
4.9015364447546546,-28.06422669714409,4.9015364447546546,0.27606540827699266
4.726615321873098,-27.299689010527295,4.726615321873098,-0.7783881037011078
